MON timestamp weightedPrice RollingMin RollingMax averPrice stdevPrice coin cash curBalanceCoin curBalanceDollar trades decision
MON 517 5505.28 5177.37 5642.04 5505.28 0 0.1837639903243874 0.0 0.1837639903243874 1011.6722206530434 9 0
MON 518 5768.29 5177.37 5642.04 5768.29 0 0.1837639903243874 0.0 0.1837639903243874 1060.0039877482604 9 0
MON 519 5831.17 5177.37 5865.88 5831.17 0 0.1837639903243874 0.0 0.1837639903243874 1071.559067459858 9 0
MON 520 5795.71 5177.37 5886.89 5795.71 0 0.1837639903243874 0.0 0.1837639903243874 1065.0427963629552 9 0
MON 521 5746.81 5177.37 5886.89 5746.81 0 0.1837639903243874 0.0 0.1837639903243874 1056.0567372360929 9 0
MON 522 5829.5 5216.49 5886.89 5829.5 0 0.1837639903243874 0.0 0.1837639903243874 1071.2521815960163 9 0
MON 523 5982.46 5216.49 5988.18 5982.46 0 0.1837639903243874 0.0 0.1837639903243874 1099.3607215560346 9 0
MON 524 6174.53 5216.49 5989.98 6174.53 0 0.1837639903243874 0.0 0.1837639903243874 1134.6562711776396 9 0
MON 525 6378.85 5224.19 6183.04 6378.85 0 0.1837639903243874 0.0 0.1837639903243874 1172.2029296807186 9 0
MON 526 7204.77 5347.65 6434.62 7204.77 0 0.1837639903243874 0.0 0.1837639903243874 1323.9772845694367 9 0
MON 527 6972.37 5394.22 7333.0 6972.37 0 0.1837639903243874 0.0 0.1837639903243874 1281.270533218049 9 0
MON 528 7814.92 5490.2 7503.87 7814.92 0 0.1837639903243874 0.0 0.1837639903243874 1436.1008832658615 9 0
MON 529 7994.42 5645.47 8047.41 7994.42 0 0.1837639903243874 0.0 0.1837639903243874 1469.0865195290892 9 0
MON 530 8205.17 5653.69 8268.71 8205.17 0 0.1837639903243874 0.0 0.1837639903243874 1507.8147804899538 9 0
MON 531 7884.91 5653.69 8268.71 7884.91 0 0.1837639903243874 0.0 0.1837639903243874 1448.9625249486653 9 0
MON 532 7343.9 5741.4 8320.82 7343.9 0 0.1837639903243874 0.0 0.1837639903243874 1349.5443685432685 9 0
MON 533 7271.21 5794.72 8320.82 7271.21 0 0.1837639903243874 0.0 0.1837639903243874 1336.1865640865888 9 0
MON 534 8197.69 5982.32 8320.82 8197.69 0 0.1837639903243874 0.0 0.1837639903243874 1506.4402258423274 9 0
MON 535 7978.31 6161.52 8320.82 7978.31 0 0.1837639903243874 0.0 0.1837639903243874 1466.1260816449633 9 0
MON 536 7963.33 6375.7 8320.82 7963.33 0 0.1837639903243874 0.0 0.1837639903243874 1463.3732970699039 9 0
MON 537 7680.07 6815.77 8320.82 7680.07 0 0.1837639903243874 0.0 0.1837639903243874 1411.3203091706177 9 0
MON 538 7881.85 6898.28 8320.82 7881.85 0 0.1837639903243874 0.0 0.1837639903243874 1448.400207138273 9 0
MON 539 7987.37 7038.12 8320.82 7987.37 0 0.1837639903243874 0.0 0.1837639903243874 1467.7909833973022 9 0
MON 540 8052.54 7038.12 8320.82 8052.54 0 0.1837639903243874 0.0 0.1837639903243874 1479.7668826467425 9 0
MON 541 8673.22 7038.12 8320.82 8673.22 0 0.1837639903243874 0.0 0.1837639903243874 1593.825516161283 9 0
MON 542 8805.78 7038.12 8687.52 8805.78 0 0.1837639903243874 0.0 0.1837639903243874 1618.1852707186843 9 0
MON 543 8719.96 7251.5 8907.17 8719.96 0 0.1837639903243874 0.0 0.1837639903243874 1602.414645069045 9 0
MON 544 8659.49 7267.96 8907.17 8659.49 0 0.1837639903243874 0.0 0.1837639903243874 1591.3024365741294 9 0
MON 545 8319.47 7533.2 8907.17 8319.47 0 0.1837639903243874 0.0 0.1837639903243874 1528.819004584031 9 0
MON 546 8574.5 7533.2 9008.31 8574.5 0 0.1837639903243874 0.0 0.1837639903243874 1575.6843350364597 9 0
MON 547 8564.02 7533.2 9008.31 8564.02 0 0.1837639903243874 0.0 0.1837639903243874 1573.7584884178602 9 0
MON 548 8742.96 7533.2 9008.31 8742.96 0 0.1837639903243874 0.0 0.1837639903243874 1606.6412168465058 9 0
MON 549 8208.99 7824.45 9008.31 8208.99 0 0.1837639903243874 0.0 0.1837639903243874 1508.5167589329928 9 0
MON 550 7707.77 7924.67 9008.31 7707.77 0 0.0 1416.4105717026034 0.1837639903243874 1416.4105717026034 10 -1
MON 551 7824.23 7564.49 9008.31 7824.23 0 0.0 1416.4105717026034 0.18102874937247543 1416.4105717026034 10 0
MON 552 7822.02 7564.49 9008.31 7822.02 0 0.0 1416.4105717026034 0.18107989645930378 1416.4105717026034 10 0
MON 553 8043.95 7564.49 9008.31 8043.95 0 0.0 1416.4105717026034 0.1760839602064413 1416.4105717026034 10 0
MON 554 7954.13 7564.49 9008.31 7954.13 0 0.0 1416.4105717026034 0.1780723437638816 1416.4105717026034 10 0
MON 555 7688.08 7564.49 9008.31 7688.08 0 0.0 1416.4105717026034 0.18423462967380716 1416.4105717026034 10 0
MON 556 8000.33 7564.49 9008.31 8000.33 0 0.0 1416.4105717026034 0.17704401839706654 1416.4105717026034 10 0
MON 557 7927.71 7564.49 9008.31 7927.71 0 0.0 1416.4105717026034 0.178665790209607 1416.4105717026034 10 0
MON 558 8145.86 7564.49 9008.31 8145.86 0 0.0 1416.4105717026034 0.1738810354833748 1416.4105717026034 10 0
MON 559 8230.92 7564.49 9008.31 8230.92 0 0.0 1416.4105717026034 0.1720841135259003 1416.4105717026034 10 0
MON 560 8693.83 7564.49 9008.31 8693.83 0 0.0 1416.4105717026034 0.16292135591593157 1416.4105717026034 10 0
MON 561 8838.38 7571.47 9008.31 8838.38 0 0.0 1416.4105717026034 0.16025680856702287 1416.4105717026034 10 0
MON 562 8994.49 7571.47 9008.31 8994.49 0 0.0 1416.4105717026034 0.15747536232766987 1416.4105717026034 10 0
MON 563 9320.35 7583.22 9335.87 9320.35 0 0.0 1416.4105717026034 0.1519696762141554 1416.4105717026034 10 0
MON 564 9081.76 7583.22 9416.41 9081.76 0 0.0 1416.4105717026034 0.1559621231680427 1416.4105717026034 10 0
MON 565 9273.52 7583.22 9416.41 9273.52 0 0.0 1416.4105717026034 0.15273710216860517 1416.4105717026034 10 0
MON 566 9527.16 7586.73 9416.41 9527.16 0 0.1486708076386461 0.0 0.1486708076386461 1416.4105717026034 11 1
MON 567 10144.56 7772.8 9594.42 10144.56 0 0.1486708076386461 0.0 0.1486708076386461 1508.1999283387036 11 0
MON 568 10701.69 7862.36 10144.56 10701.69 0 0.1486708076386461 0.0 0.1486708076386461 1591.0288953984227 11 0
MON 569 10855.37 8087.06 11157.35 10855.37 0 0.1486708076386461 0.0 0.1486708076386461 1613.8766251163297 11 0
MON 570 11011.1 8183.39 11246.14 11011.1 0 0.1486708076386461 0.0 0.1486708076386461 1637.029129989896 11 0
MON 571 11790.92 8618.4 11246.14 11790.92 0 0.1486708076386461 0.0 0.1486708076386461 1752.965599202665 11 0
MON 572 13016.23 8814.56 11790.92 13016.23 0 0.1486708076386461 0.0 0.1486708076386461 1935.1334265103744 11 0
MON 573 11182.81 8988.92 13796.49 11182.81 0 0.1486708076386461 0.0 0.1486708076386461 1662.5573943695279 11 0
MON 574 12407.33 9004.9 13796.49 12407.33 0 0.1486708076386461 0.0 0.1486708076386461 1844.607771739203 11 0
MON 575 11959.37 9070.4 13796.49 11959.37 0 0.1486708076386461 0.0 0.1486708076386461 1778.0091967493952 11 0
MON 576 10817.16 9232.48 13796.49 10817.16 0 0.1486708076386461 0.0 0.1486708076386461 1608.195913556457 11 0
MON 577 10583.13 9525.07 13796.49 10583.13 0 0.1486708076386461 0.0 0.1486708076386461 1573.4024844447845 11 0
MON 578 10801.68 10089.31 13796.49 10801.68 0 0.1486708076386461 0.0 0.1486708076386461 1605.8944894542108 11 0
MON 579 11961.27 9737.88 13796.49 11961.27 0 0.1486708076386461 0.0 0.1486708076386461 1778.2916712839085 11 0
MON 580 11215.44 9737.88 13796.49 11215.44 0 0.1486708076386461 0.0 0.1486708076386461 1667.408522822777 11 0
MON 581 10978.46 9737.88 13796.49 10978.46 0 0.1486708076386461 0.0 0.1486708076386461 1632.1765148285706 11 0
MON 582 11208.55 9737.88 13796.49 11208.55 0 0.1486708076386461 0.0 0.1486708076386461 1666.3841809581465 11 0
MON 583 11450.85 9737.88 13796.49 11450.85 0 0.1486708076386461 0.0 0.1486708076386461 1702.4071176489906 11 0
MON 584 12285.96 9737.88 13796.49 12285.96 0 0.1486708076386461 0.0 0.1486708076386461 1826.5635958161004 11 0
MON 585 12573.81 9737.88 13796.49 12573.81 0 0.1486708076386461 0.0 0.1486708076386461 1869.3584877948847 11 0
MON 586 12156.51 9737.88 13796.49 12156.51 0 0.1486708076386461 0.0 0.1486708076386461 1807.3181597672776 11 0
MON 587 11358.66 9737.88 13796.49 11358.66 0 0.1486708076386461 0.0 0.1486708076386461 1688.7011558927838 11 0
MON 588 11815.99 9737.88 13796.49 11815.99 0 0.1486708076386461 0.0 0.1486708076386461 1756.6927763501658 11 0
MON 589 11392.38 10818.16 13796.49 11392.38 0 0.1486708076386461 0.0 0.1486708076386461 1693.7143355263588 11 0
MON 590 10256.06 10874.96 13796.49 10256.06 0 0.0 1524.7767233904126 0.1486708076386461 1524.7767233904126 12 -1
MON 591 10895.09 10234.58 13796.49 10895.09 0 0.0 1524.7767233904126 0.13995081485241634 1524.7767233904126 12 0
MON 592 9477.64 9992.01 13796.49 9477.64 0 0.0 1524.7767233904126 0.16088147718107174 1524.7767233904126 12 0
MON 593 9693.8 9448.11 13796.49 9693.8 0 0.0 1524.7767233904126 0.15729401508081586 1524.7767233904126 12 0
MON 594 10666.48 9163.13 13796.49 10666.48 0 0.0 1524.7767233904126 0.14295031944844153 1524.7767233904126 12 0
MON 595 10530.73 9163.13 13796.49 10530.73 0 0.0 1524.7767233904126 0.14479306974829026 1524.7767233904126 12 0
MON 596 10767.14 9163.13 13796.49 10767.14 0 0.0 1524.7767233904126 0.14161390335691862 1524.7767233904126 12 0
MON 597 10599.11 9163.13 13796.49 10599.11 0 0.0 1524.7767233904126 0.14385893941948075 1524.7767233904126 12 0
MON 598 10343.11 9163.13 13796.49 10343.11 0 0.0 1524.7767233904126 0.14741955982198898 1524.7767233904126 12 0
MON 599 9900.77 9163.13 13796.49 9900.77 0 0.0 1524.7767233904126 0.15400587261297985 1524.7767233904126 12 0
MON 600 9811.93 9163.13 13796.49 9811.93 0 0.0 1524.7767233904126 0.15540028550860152 1524.7767233904126 12 0
MON 601 9911.84 9163.13 13796.49 9911.84 0 0.0 1524.7767233904126 0.1538338717524105 1524.7767233904126 12 0
MON 602 9870.3 9163.13 13796.49 9870.3 0 0.0 1524.7767233904126 0.15448129473171157 1524.7767233904126 12 0
MON 603 9477.68 9163.13 13311.14 9477.68 0 0.0 1524.7767233904126 0.16088079819010692 1524.7767233904126 12 0
MON 604 9552.86 9376.8 13129.53 9552.86 0 0.0 1524.7767233904126 0.15961468328756126 1524.7767233904126 12 0
MON 605 9519.15 9252.3 13129.53 9519.15 0 0.0 1524.7767233904126 0.1601799239838024 1524.7767233904126 12 0
MON 606 9607.42 9252.3 13129.53 9607.42 0 0.0 1524.7767233904126 0.1587082404423261 1524.7767233904126 12 0
MON 607 10085.63 9252.3 13129.53 10085.63 0 0.0 1524.7767233904126 0.15118309152630155 1524.7767233904126 12 0
MON 608 10399.67 9252.3 13129.53 10399.67 0 0.0 1524.7767233904126 0.14661779877538542 1524.7767233904126 12 0
MON 609 10518.17 9252.3 13129.53 10518.17 0 0.0 1524.7767233904126 0.14496597063846778 1524.7767233904126 12 0
MON 610 10821.73 9252.3 13129.53 10821.73 0 0.0 1524.7767233904126 0.14089953486091528 1524.7767233904126 12 0
MON 611 10970.18 9252.3 13129.53 10970.18 0 0.0 1524.7767233904126 0.13899286277804124 1524.7767233904126 12 0
MON 612 11805.65 9252.3 13129.53 11805.65 0 0.0 1524.7767233904126 0.12915652449381548 1524.7767233904126 12 0
MON 613 11478.17 9252.3 13129.53 11478.17 0 0.0 1524.7767233904126 0.13284144801744638 1524.7767233904126 12 0
MON 614 11941.97 9252.3 13129.53 11941.97 0 0.0 1524.7767233904126 0.12768217667523973 1524.7767233904126 12 0
MON 615 11966.41 9437.34 13129.53 11966.41 0 0.0 1524.7767233904126 0.12742140068662303 1524.7767233904126 12 0
MON 616 11862.94 9437.34 13129.53 11862.94 0 0.0 1524.7767233904126 0.12853278558185513 1524.7767233904126 12 0
MON 617 11354.02 9598.1 12273.82 11354.02 0 0.0 1524.7767233904126 0.1342939966100476 1524.7767233904126 12 0
MON 618 11523.58 9922.02 12273.82 11523.58 0 0.0 1524.7767233904126 0.13231797092486994 1524.7767233904126 12 0
MON 619 11382.62 10371.01 12273.82 11382.62 0 0.0 1524.7767233904126 0.13395656917216006 1524.7767233904126 12 0
MON 620 10895.83 10503.5 12273.82 10895.83 0 0.0 1524.7767233904126 0.13994130996816329 1524.7767233904126 12 0
MON 621 10051.7 10620.28 12273.82 10051.7 0 0.0 1524.7767233904126 0.151693417371232 1524.7767233904126 12 0
MON 622 10311.55 10028.14 12273.82 10311.55 0 0.0 1524.7767233904126 0.14787075884715806 1524.7767233904126 12 0
MON 623 10374.34 9675.32 12273.82 10374.34 0 0.0 1524.7767233904126 0.14697578095478003 1524.7767233904126 12 0
MON 624 10231.74 9675.32 12273.82 10231.74 0 0.0 1524.7767233904126 0.14902418585601399 1524.7767233904126 12 0
MON 625 10345.81 9675.32 12273.82 10345.81 0 0.0 1524.7767233904126 0.1473810869705139 1524.7767233904126 12 0
MON 626 10916.05 9675.32 12273.82 10916.05 0 0.0 1524.7767233904126 0.1396820941082546 1524.7767233904126 12 0
MON 627 10763.23 9675.32 12273.82 10763.23 0 0.0 1524.7767233904126 0.14166534798479757 1524.7767233904126 12 0
MON 628 10138.05 9675.32 12273.82 10138.05 0 0.0 1524.7767233904126 0.15040138127060063 1524.7767233904126 12 0
MON 629 10131.06 9675.32 12273.82 10131.06 0 0.0 1524.7767233904126 0.15050515181929755 1524.7767233904126 12 0
MON 630 10407.97 9675.32 12273.82 10407.97 0 0.0 1524.7767233904126 0.14650087609691542 1524.7767233904126 12 0
MON 631 10159.96 9675.32 12273.82 10159.96 0 0.0 1524.7767233904126 0.1500770400070879 1524.7767233904126 12 0
MON 632 10138.52 9675.32 12273.82 10138.52 0 0.0 1524.7767233904126 0.15039440898577036 1524.7767233904126 12 0
MON 633 10370.82 9831.46 12273.82 10370.82 0 0.0 1524.7767233904126 0.1470256665712463 1524.7767233904126 12 0
MON 634 10185.5 9831.46 12273.82 10185.5 0 0.0 1524.7767233904126 0.14970072391050146 1524.7767233904126 12 0
MON 635 9754.42 9831.46 12273.82 9754.42 0 0.0 1524.7767233904126 0.15631649276844883 1524.7767233904126 12 0
MON 636 9510.2 9716.66 12273.82 9510.2 0 0.0 1524.7767233904126 0.16033066848125302 1524.7767233904126 12 0
MON 637 9598.17 9421.63 12273.82 9598.17 0 0.0 1524.7767233904126 0.15886119160115028 1524.7767233904126 12 0
MON 638 9630.66 9421.63 12273.82 9630.66 0 0.0 1524.7767233904126 0.1583252573956938 1524.7767233904126 12 0
MON 639 9757.97 9421.63 12273.82 9757.97 0 0.0 1524.7767233904126 0.15625962401917742 1524.7767233904126 12 0
MON 640 10346.76 9421.63 12273.82 10346.76 0 0.0 1524.7767233904126 0.14736755500179888 1524.7767233904126 12 0
MON 641 10623.54 9421.63 12273.82 10623.54 0 0.0 1524.7767233904126 0.14352811994781517 1524.7767233904126 12 0
MON 642 10594.49 9421.63 12273.82 10594.49 0 0.0 1524.7767233904126 0.14392167281203838 1524.7767233904126 12 0
MON 643 10575.53 9421.63 12273.82 10575.53 0 0.0 1524.7767233904126 0.14417969817024892 1524.7767233904126 12 0
MON 644 10353.3 9421.63 12036.99 10353.3 0 0.0 1524.7767233904126 0.14727446547385015 1524.7767233904126 12 0
MON 645 10517.25 9421.63 11979.42 10517.25 0 0.0 1524.7767233904126 0.14497865158576745 1524.7767233904126 12 0
MON 646 10441.28 9421.63 11970.46 10441.28 0 0.0 1524.7767233904126 0.146033505795306 1524.7767233904126 12 0
MON 647 10334.97 9428.3 11915.66 10334.97 0 0.0 1524.7767233904126 0.1475356700010172 1524.7767233904126 12 0
MON 648 10115.98 9531.8 11528.19 10115.98 0 0.0 1524.7767233904126 0.15072951146506938 1524.7767233904126 12 0
MON 649 10178.37 9582.94 11528.19 10178.37 0 0.0 1524.7767233904126 0.1498055900296818 1524.7767233904126 12 0
MON 650 10410.13 9730.65 11420.05 10410.13 0 0.0 1524.7767233904126 0.1464704786002108 1524.7767233904126 12 0
MON 651 10360.55 9980.78 10947.04 10360.55 0 0.0 1524.7767233904126 0.14717140725062017 1524.7767233904126 12 0
MON 652 10358.05 9980.78 10947.04 10358.05 0 0.0 1524.7767233904126 0.14720692827225323 1524.7767233904126 12 0
MON 653 10347.71 9980.78 10947.04 10347.71 0 0.0 1524.7767233904126 0.14735402551776314 1524.7767233904126 12 0
MON 654 10276.79 9980.78 10947.04 10276.79 0 0.0 1524.7767233904126 0.14837091381554088 1524.7767233904126 12 0
MON 655 10241.27 9980.78 10947.04 10241.27 0 0.0 1524.7767233904126 0.1488855116006523 1524.7767233904126 12 0
MON 656 10198.25 9980.78 10947.04 10198.25 0 0.0 1524.7767233904126 0.14951356589516954 1524.7767233904126 12 0
MON 657 10266.41 9980.78 10947.04 10266.41 0 0.0 1524.7767233904126 0.1485209263404065 1524.7767233904126 12 0
MON 658 10181.64 9851.69 10898.76 10181.64 0 0.0 1524.7767233904126 0.14975747751741494 1524.7767233904126 12 0
MON 659 10019.72 9851.69 10898.76 10019.72 0 0.0 1524.7767233904126 0.15217757815491978 1524.7767233904126 12 0
MON 660 10070.39 9851.69 10898.76 10070.39 0 0.0 1524.7767233904126 0.1514118840869532 1524.7767233904126 12 0
MON 661 9729.32 9851.69 10898.76 9729.32 0 0.0 1524.7767233904126 0.15671976288069595 1524.7767233904126 12 0
MON 662 8620.57 9727.14 10898.76 8620.57 0 0.0 1524.7767233904126 0.1768765549598707 1524.7767233904126 12 0
MON 663 8486.99 8370.8 10898.76 8486.99 0 0.0 1524.7767233904126 0.179660483091227 1524.7767233904126 12 0
MON 664 8118.97 8325.4 10898.76 8118.97 0 0.0 1524.7767233904126 0.1878042071088343 1524.7767233904126 12 0
MON 665 8251.85 7895.63 10898.76 8251.85 0 0.0 1524.7767233904126 0.18477998550511857 1524.7767233904126 12 0
MON 666 8245.92 7895.63 10898.76 8245.92 0 0.0 1524.7767233904126 0.18491286883578942 1524.7767233904126 12 0
MON 667 8104.19 7895.63 10898.76 8104.19 0 0.0 1524.7767233904126 0.18814671464889307 1524.7767233904126 12 0
MON 668 8293.87 7895.63 10898.76 8293.87 0 0.0 1524.7767233904126 0.18384381758942597 1524.7767233904126 12 0
MON 669 8343.28 7830.76 10898.76 8343.28 0 0.0 1524.7767233904126 0.18275507035487393 1524.7767233904126 12 0
MON 670 8393.04 7830.76 10898.76 8393.04 0 0.0 1524.7767233904126 0.18167156636813508 1524.7767233904126 12 0
MON 671 8259.99 7830.76 10898.76 8259.99 0 0.0 1524.7767233904126 0.18459788975415378 1524.7767233904126 12 0
MON 672 8205.94 7830.76 10898.76 8205.94 0 0.0 1524.7767233904126 0.1858137792124257 1524.7767233904126 12 0
MON 673 8151.5 7830.76 10898.76 8151.5 0 0.0 1524.7767233904126 0.1870547412611682 1524.7767233904126 12 0
MON 674 7988.16 7830.76 10898.76 7988.16 0 0.0 1524.7767233904126 0.1908795922202876 1524.7767233904126 12 0
MON 675 8245.62 7830.76 10595.64 8245.62 0 0.0 1524.7767233904126 0.1849195965118951 1524.7767233904126 12 0
MON 676 8228.78 7830.76 10595.64 8228.78 0 0.0 1524.7767233904126 0.18529803001057416 1524.7767233904126 12 0
MON 677 8595.74 7830.76 10450.31 8595.74 0 0.0 1524.7767233904126 0.17738748768464527 1524.7767233904126 12 0
MON 678 8586.47 7830.76 10442.25 8586.47 0 0.0 1524.7767233904126 0.17757899618707254 1524.7767233904126 12 0
MON 679 8321.76 7905.77 10442.25 8321.76 0 0.0 1524.7767233904126 0.18322767339966697 1524.7767233904126 12 0
MON 680 8336.56 7905.77 10442.25 8336.56 0 0.0 1524.7767233904126 0.1829023870026021 1524.7767233904126 12 0
MON 681 8321.01 7905.77 10441.49 8321.01 0 0.0 1524.7767233904126 0.18324418831252606 1524.7767233904126 12 0
MON 682 8374.69 7905.77 10422.13 8374.69 0 0.0 1524.7767233904126 0.1820696316389517 1524.7767233904126 12 0
MON 683 8205.37 7905.77 10387.03 8205.37 0 0.0 1524.7767233904126 0.18582668708302155 1524.7767233904126 12 0
MON 684 8047.53 7905.77 10386.87 8047.53 0 0.0 1524.7767233904126 0.18947139350712736 1524.7767233904126 12 0
MON 685 8103.91 7905.77 10296.77 8103.91 0 0.0 1524.7767233904126 0.18815321534795088 1524.7767233904126 12 0
MON 686 7973.21 7985.09 10295.67 7973.21 0 0.0 1524.7767233904126 0.19123749699185305 1524.7767233904126 12 0
MON 687 7988.56 7902.16 10295.67 7988.56 0 0.0 1524.7767233904126 0.1908700345732413 1524.7767233904126 12 0
MON 688 8222.08 7902.16 10285.87 8222.08 0 0.0 1524.7767233904126 0.18544902547657194 1524.7767233904126 12 0
MON 689 8243.72 7902.16 10188.1 8243.72 0 0.0 1524.7767233904126 0.1849622164981844 1524.7767233904126 12 0
MON 690 8078.2 7902.16 10074.44 8078.2 0 0.0 1524.7767233904126 0.18875203924022835 1524.7767233904126 12 0
MON 691 7514.67 7902.16 10074.24 7514.67 0 0.0 1524.7767233904126 0.20290667765722414 1524.7767233904126 12 0
MON 692 7493.49 7469.32 9804.32 7493.49 0 0.0 1524.7767233904126 0.2034801839183628 1524.7767233904126 12 0
MON 693 8660.7 7446.99 8744.83 8660.7 0 0.0 1524.7767233904126 0.17605698423804225 1524.7767233904126 12 0
MON 694 9244.97 7446.99 8721.78 9244.97 0 0.16493041333724315 0.0 0.16493041333724315 1524.7767233904126 13 1
MON 695 9551.71 7446.99 10021.74 9551.71 0 0.16493041333724315 0.0 0.16493041333724315 1575.3674783774786 13 0
MON 696 9256.15 7446.99 10021.74 9256.15 0 0.16493041333724315 0.0 0.16493041333724315 1526.6206454115231 13 0
MON 697 9427.69 7446.99 10021.74 9427.69 0 0.16493041333724315 0.0 0.16493041333724315 1554.9128085153939 13 0
MON 698 9205.73 7446.99 10021.74 9205.73 0 0.16493041333724315 0.0 0.16493041333724315 1518.3048539710594 13 0
MON 699 9199.58 7446.99 10021.74 9199.58 0 0.16493041333724315 0.0 0.16493041333724315 1517.2905319290353 13 0
MON 700 9261.1 7446.99 10021.74 9261.1 0 0.16493041333724315 0.0 0.16493041333724315 1527.4370509575426 13 0
MON 701 9324.72 7446.99 10021.74 9324.72 0 0.16493041333724315 0.0 0.16493041333724315 1537.9299238540577 13 0
MON 702 9235.35 7446.99 10021.74 9235.35 0 0.16493041333724315 0.0 0.16493041333724315 1523.1900928141085 13 0
MON 703 9412.61 7479.98 10021.74 9412.61 0 0.16493041333724315 0.0 0.16493041333724315 1552.4256578822683 13 0
MON 704 9342.53 8662.62 10021.74 9342.53 0 0.16493041333724315 0.0 0.16493041333724315 1540.8673345155944 13 0
MON 705 9360.88 9028.72 10021.74 9360.88 0 0.16493041333724315 0.0 0.16493041333724315 1543.8938076003326 13 0
MON 706 9267.56 9028.72 10021.74 9267.56 0 0.16493041333724315 0.0 0.16493041333724315 1528.502501427701 13 0
MON 707 8804.88 9028.72 10021.74 8804.88 0 0.0 1452.1924977848253 0.16493041333724315 1452.1924977848253 14 -1
MON 708 8813.58 8775.53 10021.74 8813.58 0 0.0 1452.1924977848253 0.16476760837081245 1452.1924977848253 14 0
MON 709 9055.53 8775.53 10021.74 9055.53 0 0.0 1452.1924977848253 0.16036526827086048 1452.1924977848253 14 0
MON 710 8757.79 8775.53 10021.74 8757.79 0 0.0 1452.1924977848253 0.165817232176705 1452.1924977848253 14 0
MON 711 8815.66 8700.61 10021.74 8815.66 0 0.0 1452.1924977848253 0.16472873248115572 1452.1924977848253 14 0
MON 712 8808.26 8685.43 10021.74 8808.26 0 0.0 1452.1924977848253 0.1648671244700798 1452.1924977848253 14 0
MON 713 8708.1 8685.43 10021.74 8708.1 0 0.0 1452.1924977848253 0.16676341541608677 1452.1924977848253 14 0
MON 714 8491.99 8685.43 10021.74 8491.99 0 0.0 1452.1924977848253 0.17100732546609515 1452.1924977848253 14 0
MON 715 8550.76 8484.84 10021.74 8550.76 0 0.0 1452.1924977848253 0.16983197958834365 1452.1924977848253 14 0
MON 716 8577.98 8473.97 10021.74 8577.98 0 0.0 1452.1924977848253 0.16929306174470277 1452.1924977848253 14 0
MON 717 8309.29 8473.97 10021.74 8309.29 0 0.0 1452.1924977848253 0.17476733845910122 1452.1924977848253 14 0
MON 718 8206.15 8273.57 10021.74 8206.15 0 0.0 1452.1924977848253 0.17696392312897344 1452.1924977848253 14 0
MON 719 8027.27 8099.96 10021.74 8027.27 0 0.0 1452.1924977848253 0.1809073941433171 1452.1924977848253 14 0
MON 720 7642.75 8010.51 10021.74 7642.75 0 0.0 1452.1924977848253 0.19000915871706195 1452.1924977848253 14 0
MON 721 7296.58 7597.38 10021.74 7296.58 0 0.0 1452.1924977848253 0.19902372039843672 1452.1924977848253 14 0
MON 722 7397.8 6936.71 10021.74 7397.8 0 0.0 1452.1924977848253 0.19630058906496867 1452.1924977848253 14 0
MON 723 7047.92 6936.71 10021.74 7047.92 0 0.0 1452.1924977848253 0.20604554220036908 1452.1924977848253 14 0
MON 724 7146.13 6936.71 10021.74 7146.13 0 0.0 1452.1924977848253 0.20321383710971186 1452.1924977848253 14 0
MON 725 7218.37 6617.17 9805.12 7218.37 0 0.0 1452.1924977848253 0.2011801137631938 1452.1924977848253 14 0
MON 726 7531.66 6617.17 9805.12 7531.66 0 0.0 1452.1924977848253 0.1928117437304426 1452.1924977848253 14 0
MON 727 7463.11 6617.17 9516.18 7463.11 0 0.0 1452.1924977848253 0.19458275407770023 1452.1924977848253 14 0
MON 728 7761.24 6617.17 9505.05 7761.24 0 0.0 1452.1924977848253 0.18710830972690257 1452.1924977848253 14 0
MON 729 7569.63 6617.17 9505.05 7569.63 0 0.0 1452.1924977848253 0.19184458127871842 1452.1924977848253 14 0
MON 730 7424.29 6617.17 9505.05 7424.29 0 0.0 1452.1924977848253 0.19560018503921928 1452.1924977848253 14 0
MON 731 7321.99 6617.17 9505.05 7321.99 0 0.0 1452.1924977848253 0.19833303484227993 1452.1924977848253 14 0
MON 732 7320.15 6617.17 9505.05 7320.15 0 0.0 1452.1924977848253 0.1983828880261778 1452.1924977848253 14 0
MON 733 7252.03 6617.17 9505.05 7252.03 0 0.0 1452.1924977848253 0.20024634451109902 1452.1924977848253 14 0
MON 734 7448.31 6617.17 9457.42 7448.31 0 0.0 1452.1924977848253 0.194969395444715 1452.1924977848253 14 0
MON 735 7547.0 6974.17 9423.24 7547.0 0 0.0 1452.1924977848253 0.1924198354027859 1452.1924977848253 14 0
MON 736 7556.24 6974.17 9368.48 7556.24 0 0.0 1452.1924977848253 0.19218453857802628 1452.1924977848253 14 0
MON 737 7564.35 7170.92 9272.76 7564.35 0 0.0 1452.1924977848253 0.1919784909192231 1452.1924977848253 14 0
MON 738 7400.9 7170.92 9103.83 7400.9 0 0.0 1452.1924977848253 0.19621836503463436 1452.1924977848253 14 0
MON 739 7278.12 7170.92 9103.83 7278.12 0 0.0 1452.1924977848253 0.19952851804927993 1452.1924977848253 14 0
MON 740 7217.43 7170.92 9081.28 7217.43 0 0.0 1452.1924977848253 0.20120631551463958 1452.1924977848253 14 0
MON 741 7243.13 7170.92 8853.77 7243.13 0 0.0 1452.1924977848253 0.20049239731784813 1452.1924977848253 14 0
